file,task_idx,step_id,step,atomic_step,labels,vague_words,action_id
00732-Z2DQddYp1fn\tasks-island_0.json,119,7,Arrange the towel.,Place towel on surface.,towel,surface,place_on
00732-Z2DQddYp1fn\tasks-island_0.json,124,7,Put the container on the shelf.,Place the container on the shelf.,container,container,place_on
00732-Z2DQddYp1fn\tasks-island_0.json,126,3,Arrange the coach.,Place coach on surface.,coach,surface,place_on
00732-Z2DQddYp1fn\tasks-island_0.json,128,4,Stack the container.,Stack the container.,container,container,stack
00732-Z2DQddYp1fn\tasks-island_0.json,129,3,Organize items on the cabinet.,Place cabinet on surface.,cabinet,surface,place_on
00732-Z2DQddYp1fn\tasks-island_0.json,129,5,Arrange the shoe.,Place shoe on surface.,shoe,surface,place_on
00732-Z2DQddYp1fn\tasks-island_0.json,132,2,Arrange the wine cabinet.,Place wine cabinet on surface.,wine cabinet,surface,place_on
00732-Z2DQddYp1fn\tasks-island_0.json,135,4,Arrange the tool box.,Place tool box on surface.,tool box,surface,place_on
00732-Z2DQddYp1fn\tasks-island_0.json,136,3,Sort clothes in the wardrobe.,Place wardrobe in receptacle.,wardrobe,receptacle,place_in
00732-Z2DQddYp1fn\tasks-island_0.json,140,5,Arrange the coach.,Place coach on surface.,coach,surface,place_on
00732-Z2DQddYp1fn\tasks-island_0.json,142,4,Put away the container.,Store the container.,container,container,store
00732-Z2DQddYp1fn\tasks-island_0.json,147,4,Arrange the basket of something.,Place basket of something on surface.,basket of something,surface,place_on
00732-Z2DQddYp1fn\tasks-island_0.json,150,3,Arrange the paper storage.,Place paper storage on surface.,paper storage,surface,place_on
00732-Z2DQddYp1fn\tasks-island_0.json,150,5,Move the container.,Carry the container.,container,container,carry
00732-Z2DQddYp1fn\tasks-island_0.json,151,3,Set the sauna heater.,Place sauna heater on surface.,sauna heater,surface,place_on
00732-Z2DQddYp1fn\tasks-island_0.json,154,4,Arrange the container.,Place container on surface.,container,"container, surface",place_on
00733-GtM3JtRvvvR\tasks-island_0.json,1,1,Get a plate from the dining area.,Pick up the plate from the dining area.,plate,area,pick_up
00733-GtM3JtRvvvR\tasks-island_0.json,4,2,Clean the kitchen countertop item.,Wipe kitchen countertop item.,kitchen countertop item,item,wipe
00733-GtM3JtRvvvR\tasks-island_0.json,21,1,Arrange the wardrobe.,Place wardrobe on surface.,wardrobe,surface,place_on
00733-GtM3JtRvvvR\tasks-island_0.json,25,3,Wipe the kitchen countertop item.,Wipe the kitchen countertop item.,kitchen countertop item,item,wipe
00733-GtM3JtRvvvR\tasks-island_0.json,32,4,Arrange the shelf items.,Place shelf on surface.,shelf,surface,place_on
00733-GtM3JtRvvvR\tasks-island_0.json,35,5,Straighten the plant in the living area.,Straighten the plant in the living area.,plant,area,straighten
00733-GtM3JtRvvvR\tasks-island_0.json,37,4,Place items in the box.,Place items in the box.,box,items,place_in
00733-GtM3JtRvvvR\tasks-island_0.json,43,5,Wipe the kitchen countertop item.,Wipe the kitchen countertop item.,kitchen countertop item,item,wipe
00733-GtM3JtRvvvR\tasks-island_0.json,53,5,Clean the kitchen countertop item.,Dust kitchen countertop item.,kitchen countertop item,item,dust
00733-GtM3JtRvvvR\tasks-island_0.json,54,5,Arrange the plant.,Place plant in receptacle.,plant,receptacle,place_in
00733-GtM3JtRvvvR\tasks-island_0.json,55,3,Rearrange the side table.,Place side table on surface.,side table,surface,place_on
00733-GtM3JtRvvvR\tasks-island_0.json,66,4,Set the chairs.,Place items on the chair.,chair,items,place_on
00733-GtM3JtRvvvR\tasks-island_0.json,67,5,Hang clothes in the wardrobe.,Hang items in the wardrobe.,wardrobe,items,hang
00733-GtM3JtRvvvR\tasks-island_0.json,68,3,Set the plate on the table.,Place plate on surface.,plate,surface,place_on
00733-GtM3JtRvvvR\tasks-island_0.json,68,4,Clear the kitchen countertop item.,Wipe kitchen countertop item.,kitchen countertop item,item,wipe
00733-GtM3JtRvvvR\tasks-island_0.json,69,5,Bring the box from the storage area.,Carry the box from the storage area.,box,area,carry
00733-GtM3JtRvvvR\tasks-island_0.json,71,4,Arrange the shelf.,Place shelf on surface.,shelf,surface,place_on
00733-GtM3JtRvvvR\tasks-island_0.json,73,2,Clean the kitchen countertop item.,Wipe kitchen countertop item.,kitchen countertop item,item,wipe
00733-GtM3JtRvvvR\tasks-island_0.json,73,5,Set the plate on the counter.,Place plate on surface.,plate,surface,place_on
00733-GtM3JtRvvvR\tasks-island_0.json,76,4,Set the pillow.,Place pillow on surface.,pillow,surface,place_on
00733-GtM3JtRvvvR\tasks-island_0.json,79,5,Clear the kitchen countertop item.,Wipe kitchen countertop item.,kitchen countertop item,item,wipe
00733-GtM3JtRvvvR\tasks-island_0.json,82,3,Arrange the photo mount.,Place photo mount on surface.,photo mount,surface,place_on
00733-GtM3JtRvvvR\tasks-island_0.json,92,4,Clean the kitchen countertop item.,Wipe kitchen countertop item.,kitchen countertop item,item,wipe
00733-GtM3JtRvvvR\tasks-island_0.json,92,5,Set the plate.,Place plate on surface.,plate,surface,place_on
00733-GtM3JtRvvvR\tasks-island_0.json,93,5,Arrange the backpack.,Place backpack on surface.,backpack,surface,place_on
00733-GtM3JtRvvvR\tasks-island_0.json,96,4,Organize the kitchen countertop item.,Straighten kitchen countertop item.,kitchen countertop item,item,straighten
00733-GtM3JtRvvvR\tasks-island_0.json,99,7,Straighten the items on the shelf.,Straighten items on the shelf.,shelf,items,straighten
00733-GtM3JtRvvvR\tasks-island_0.json,103,5,Set the handbag on the shelf.,Place handbag on surface.,handbag,surface,place_on
00733-GtM3JtRvvvR\tasks-island_0.json,104,4,Sanitize the kitchen countertop item.,Wipe kitchen countertop item.,kitchen countertop item,item,wipe
00733-GtM3JtRvvvR\tasks-island_0.json,106,3,Position the computer keyboard.,Place computer keyboard on surface.,computer_keyboard,surface,place_on
00733-GtM3JtRvvvR\tasks-island_0.json,108,4,Organize the books on the shelf.,Place shelf on surface.,shelf,surface,place_on
00733-GtM3JtRvvvR\tasks-island_0.json,109,5,Move the kitchen countertop item.,Carry the kitchen countertop item.,kitchen countertop item,item,carry
00733-GtM3JtRvvvR\tasks-island_0.json,111,6,Move the box into the storage area.,Carry the box into the storage area.,box,area,carry
00733-GtM3JtRvvvR\tasks-island_0.json,112,1,Wipe the mirror in the dressing area.,Wipe the mirror in the dressing area.,mirror,area,wipe
00733-GtM3JtRvvvR\tasks-island_0.json,113,4,Move the kitchen countertop item out of the way.,Carry the kitchen countertop item.,kitchen countertop item,item,carry
00733-GtM3JtRvvvR\tasks-island_0.json,114,7,Check the radiator in the study area.,Inspect the radiator in the study area.,radiator,area,inspect
00733-GtM3JtRvvvR\tasks-island_0.json,121,6,Organize the kitchen countertop item.,Straighten kitchen countertop item.,kitchen countertop item,item,straighten
00738-GPyDUnjwZQy\tasks-island_0.json,2,3,Arrange the shampoo bottle on the shelf.,Place shampoo on surface.,shampoo,surface,place_on
00738-GPyDUnjwZQy\tasks-island_0.json,4,2,Organize the items on the shelf.,Place shelf on surface.,shelf,surface,place_on
00738-GPyDUnjwZQy\tasks-island_0.json,10,3,Organize the books on the shelf.,Place shelf on surface.,shelf,surface,place_on
00738-GPyDUnjwZQy\tasks-island_0.json,13,2,Arrange the decorative plant.,Place decorative plant on surface.,decorative plant,surface,place_on
00738-GPyDUnjwZQy\tasks-island_0.json,15,4,Arrange the stuffed animal.,Place stuffed animal on surface.,stuffed animal,surface,place_on
00738-GPyDUnjwZQy\tasks-island_0.json,16,2,Arrange the guitar.,Place guitar on surface.,guitar,surface,place_on
00738-GPyDUnjwZQy\tasks-island_0.json,17,3,Arrange the shelf.,Place shelf on surface.,shelf,surface,place_on
00738-GPyDUnjwZQy\tasks-island_0.json,18,2,Arrange the shampoo bottle.,Place shampoo on surface.,shampoo,surface,place_on
00738-GPyDUnjwZQy\tasks-island_0.json,19,3,Arrange the decorative plant.,Place decorative plant in receptacle.,decorative plant,receptacle,place_in
00738-GPyDUnjwZQy\tasks-island_0.json,20,2,Fill it with water from the sink.,Use the sink to fill a container.,sink,container,fill
00738-GPyDUnjwZQy\tasks-island_0.json,38,1,Set a cup on the desk.,Place cup on surface.,cup,surface,place_on
00738-GPyDUnjwZQy\tasks-island_0.json,40,1,Close the curtain in the living area.,Close the curtain in the living area.,curtain,area,close
00738-GPyDUnjwZQy\tasks-island_0.json,48,1,Arrange the stuffed animal.,Place stuffed animal in receptacle.,stuffed animal,receptacle,place_in
00738-GPyDUnjwZQy\tasks-island_0.json,67,1,Put the handbag away in the cabinet.,Store items in the cabinet.,cabinet,items,store
00738-GPyDUnjwZQy\tasks-island_0.json,67,3,Arrange the table lamp on the bedside table.,Place table lamp on surface.,table lamp,surface,place_on
00738-GPyDUnjwZQy\tasks-island_0.json,71,5,Position the keyboard.,Place keyboard on surface.,keyboard,surface,place_on
00738-GPyDUnjwZQy\tasks-island_0.json,82,3,Position the keyboard stand.,Place keyboard stand on surface.,keyboard stand,surface,place_on
00738-GPyDUnjwZQy\tasks-island_0.json,95,2,Fill the cup at the sink.,Use the sink to fill a container.,sink,container,fill
00738-GPyDUnjwZQy\tasks-island_0.json,97,3,Position the keyboard.,Place keyboard in receptacle.,keyboard,receptacle,place_in
00738-GPyDUnjwZQy\tasks-island_0.json,108,4,Position the monitor.,Place monitor on surface.,monitor,surface,place_on
00738-GPyDUnjwZQy\tasks-island_0.json,109,2,Arrange the stuffed animal.,Place stuffed animal on surface.,stuffed animal,surface,place_on
00738-GPyDUnjwZQy\tasks-island_0.json,125,4,Position the monitor.,Place monitor on surface.,monitor,surface,place_on
00738-GPyDUnjwZQy\tasks-island_0.json,127,2,Arrange the stuffed animal.,Place stuffed animal on surface.,stuffed animal,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,4,2,Set the plate on the serving area.,Place plate on surface.,plate,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,11,2,Arrange the holy cross in the display.,Place holy cross in receptacle.,holy cross,receptacle,place_in
00741-w8GiikYuFRk\tasks-island_0.json,16,4,Arrange the decorative plant near the window.,Place decorative plant in receptacle.,decorative plant,receptacle,place_in
00741-w8GiikYuFRk\tasks-island_0.json,17,1,Move the figure to a new spot.,Carry the figure to the new spot.,figure,spot,carry
00741-w8GiikYuFRk\tasks-island_0.json,25,3,Position the statue.,Place statue on surface.,statue,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,32,5,Pack the leftovers into the backpack.,Load items into the backpack.,backpack,items,load
00741-w8GiikYuFRk\tasks-island_0.json,34,3,Organize the items in the backpack.,Place backpack in receptacle.,backpack,receptacle,place_in
00741-w8GiikYuFRk\tasks-island_0.json,37,4,Position the mouse for use.,Place mouse on surface.,mouse,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,40,1,Arrange flowers on the flower stand.,Place flower stand on surface.,flower stand,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,42,2,Store extra items in the cabinet.,Place extra items in the cabinet.,cabinet,items,place_in
00741-w8GiikYuFRk\tasks-island_0.json,42,4,Arrange the volumes on the book display.,Place book display on surface.,book display,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,43,1,Plump the cushions on the couch.,Fluff items on the couch.,couch,items,fluff
00741-w8GiikYuFRk\tasks-island_0.json,46,4,Organize gardening tools in the cabinet.,Place cabinet in receptacle.,cabinet,receptacle,place_in
00741-w8GiikYuFRk\tasks-island_0.json,47,4,Position the computer keyboard.,Place computer keyboard on surface.,computer_keyboard,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,48,3,Place fragile items into the box.,Place fragile items in the box.,box,items,place_in
00741-w8GiikYuFRk\tasks-island_0.json,51,2,Fluff the pillow on the armchair.,Fluff items on the armchair.,armchair,items,fluff
00741-w8GiikYuFRk\tasks-island_0.json,53,3,Place the fragile items in the case.,Place the fragile items in the case.,case,items,place_in
00741-w8GiikYuFRk\tasks-island_0.json,59,5,Arrange the book.,Place book on surface.,book,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,61,5,Arrange the backpack.,Place backpack on surface.,backpack,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,62,4,Arrange the bouquet.,Place bouquet on surface.,bouquet,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,65,5,Arrange the book display.,Place book display on surface.,book display,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,68,3,Position the pillar.,Place pillar on surface.,pillar,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,70,2,Arrange the stand.,Place stand on surface.,stand,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,76,3,Position the statue.,Place statue on surface.,statue,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,83,1,Organize the books on the cabinet.,Place cabinet on surface.,cabinet,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,84,3,Arrange the books.,Place book on surface.,book,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,87,3,Add a log to the stove.,Place items on the stove.,stove,items,place_on
00741-w8GiikYuFRk\tasks-island_0.json,89,2,Position the easel.,Place easel on surface.,easel,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,103,5,Reposition the statue.,Place statue on surface.,statue,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,113,4,Set the cup on the table.,Place cup on surface.,cup,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,114,4,Organize the materials in the cabinet.,Place cabinet in receptacle.,cabinet,receptacle,place_in
00741-w8GiikYuFRk\tasks-island_0.json,115,5,Arrange the books on the book display.,Place book display on surface.,book display,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,116,6,Set the plate on the counter.,Place plate on surface.,plate,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,118,1,Fluff the pillows on the couch.,Fluff items on the couch.,couch,items,fluff
00741-w8GiikYuFRk\tasks-island_0.json,120,2,Sort items in the cabinet.,Place cabinet in receptacle.,cabinet,receptacle,place_in
00741-w8GiikYuFRk\tasks-island_0.json,124,2,Position the easel.,Place easel on surface.,easel,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,125,4,Arrange the bouquet.,Place bouquet on surface.,bouquet,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,131,1,Reposition the statue.,Place statue on surface.,statue,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,135,5,Arrange the stuffed animal.,Place stuffed animal on surface.,stuffed animal,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,137,4,Arrange the seat.,Place seat on surface.,seat,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,138,5,Arrange the bouquet.,Place bouquet on surface.,bouquet,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,140,1,Reposition the easel.,Place easel on surface.,easel,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,143,6,Fluff the pillows on the couch.,Fluff items on the couch.,couch,items,fluff
00741-w8GiikYuFRk\tasks-island_0.json,144,2,Organize art supplies in the cabinet.,Place cabinet in receptacle.,cabinet,receptacle,place_in
00741-w8GiikYuFRk\tasks-island_0.json,145,2,Arrange the books inside the cabinet.,Place cabinet in receptacle.,cabinet,receptacle,place_in
00741-w8GiikYuFRk\tasks-island_0.json,146,4,Put the book away in the cabinet.,Store items in the cabinet.,cabinet,items,store
00741-w8GiikYuFRk\tasks-island_0.json,147,1,Pack essentials into the backpack.,Load items into the backpack.,backpack,items,load
00741-w8GiikYuFRk\tasks-island_0.json,147,4,Secure travel documents in the case.,Place items in the case.,case,items,place_in
00741-w8GiikYuFRk\tasks-island_0.json,153,4,Organize items in the chest.,Place chest in receptacle.,chest,receptacle,place_in
00741-w8GiikYuFRk\tasks-island_0.json,161,5,Open the curtain to highlight the area.,Open the curtain to highlight the area.,curtain,area,open
00741-w8GiikYuFRk\tasks-island_0.json,163,2,Put the small items in the case.,Place the small items in the case.,case,items,place_in
00741-w8GiikYuFRk\tasks-island_0.json,164,4,Organize tools in the cabinet.,Place cabinet in receptacle.,cabinet,receptacle,place_in
00741-w8GiikYuFRk\tasks-island_0.json,166,5,Put away shoes in the chest.,Store items in the chest.,chest,items,store
00741-w8GiikYuFRk\tasks-island_0.json,171,7,Arrange the bouquet.,Place bouquet on surface.,bouquet,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,173,5,Arrange the flower stand.,Place flower stand on surface.,flower stand,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,177,2,Arrange the bouquet.,Place bouquet on surface.,bouquet,surface,place_on
00741-w8GiikYuFRk\tasks-island_0.json,189,3,Arrange the bouquet.,Place bouquet on surface.,bouquet,surface,place_on
00741-w8GiikYuFRk\tasks-island_1.json,1,2,Arrange the book display.,Place book display on surface.,book display,surface,place_on
00741-w8GiikYuFRk\tasks-island_1.json,6,3,Arrange the wine bottle.,Place wine bottle on surface.,wine_bottle,surface,place_on
00741-w8GiikYuFRk\tasks-island_1.json,8,4,Arrange the rack.,Place rack on surface.,rack,surface,place_on
00741-w8GiikYuFRk\tasks-island_1.json,16,4,Arrange the rack.,Place rack on surface.,rack,surface,place_on
00741-w8GiikYuFRk\tasks-island_1.json,20,4,Arrange the book display.,Place book display on surface.,book display,surface,place_on
00741-w8GiikYuFRk\tasks-island_1.json,23,1,Retrieve the camera to document the items.,Pick up the camera to document the items.,camera,items,pick_up
00741-w8GiikYuFRk\tasks-island_1.json,25,3,Arrange the rack for kitchen supplies.,Place rack on surface.,rack,surface,place_on
00741-w8GiikYuFRk\tasks-island_1.json,25,5,Dust the picture on the wall near the dining area.,Dust the picture on the wall near the dining area.,picture,area,dust
00741-w8GiikYuFRk\tasks-island_1.json,28,6,Dust the picture to freshen up the office area.,Dust the picture to freshen up the office area.,picture,area,dust
00741-w8GiikYuFRk\tasks-island_1.json,29,2,Reposition the sculpture for a fresh perspective.,Place sculpture on surface.,sculpture,surface,place_on
00741-w8GiikYuFRk\tasks-island_1.json,29,4,Change the books on the book display.,Place items on the book display.,book display,items,place_on
00741-w8GiikYuFRk\tasks-island_1.json,30,6,Position the stand.,Place stand on surface.,stand,surface,place_on
00741-w8GiikYuFRk\tasks-island_1.json,31,7,Arrange the stand.,Place stand on surface.,stand,surface,place_on
00741-w8GiikYuFRk\tasks-island_1.json,34,1,Arrange the book display.,Place book display on surface.,book display,surface,place_on
00741-w8GiikYuFRk\tasks-island_1.json,35,1,Position the stand.,Place stand on surface.,stand,surface,place_on
00741-w8GiikYuFRk\tasks-island_1.json,35,7,Arrange the rack.,Place rack on surface.,rack,surface,place_on
00741-w8GiikYuFRk\tasks-island_1.json,39,3,Reposition the stand.,Place stand on surface.,stand,surface,place_on
00741-w8GiikYuFRk\tasks-island_1.json,41,4,Position the sculpture.,Place sculpture on surface.,sculpture,surface,place_on
00741-w8GiikYuFRk\tasks-island_1.json,43,6,Arrange the book display.,Place book display on surface.,book display,surface,place_on
00741-w8GiikYuFRk\tasks-island_1.json,47,3,Arrange the book display.,Place book display on surface.,book display,surface,place_on
00744-1S7LAXRdDqK\tasks-island_0.json,0,2,Fill the cup at the sink.,Use the sink to fill a container.,sink,container,fill
00744-1S7LAXRdDqK\tasks-island_0.json,4,2,Position the mouse for use.,Place mouse on surface.,mouse,surface,place_on
00744-1S7LAXRdDqK\tasks-island_0.json,45,4,Arrange the dog leash neatly.,Place dog leash on surface.,dog leash,surface,place_on
00744-1S7LAXRdDqK\tasks-island_0.json,46,2,Get a clean cup from the living area.,Pick up the cup from the living area.,cup,area,pick_up
00744-1S7LAXRdDqK\tasks-island_0.json,53,1,Open the curtain in the bedroom area.,Open the curtain in the bedroom area.,curtain,area,open
00744-1S7LAXRdDqK\tasks-island_0.json,68,4,Arrange the hanger.,Place hanger on surface.,hanger,surface,place_on
00744-1S7LAXRdDqK\tasks-island_0.json,71,2,Arrange the kitchen utensil.,Place kitchen utensil on surface.,kitchen utensil,surface,place_on
00744-1S7LAXRdDqK\tasks-island_0.json,73,5,Set the cup.,Place cup on surface.,cup,surface,place_on
00744-1S7LAXRdDqK\tasks-island_0.json,80,4,Set the cup.,Place cup on surface.,cup,surface,place_on
00744-1S7LAXRdDqK\tasks-island_0.json,86,5,Arrange the decoration.,Place decoration on surface.,decoration,surface,place_on
00744-1S7LAXRdDqK\tasks-island_0.json,88,2,Arrange the breadbox.,Place breadbox on surface.,breadbox,surface,place_on
00744-1S7LAXRdDqK\tasks-island_0.json,93,3,Set the coffee maker.,Place coffee maker on surface.,coffee_maker,surface,place_on
00744-1S7LAXRdDqK\tasks-island_0.json,98,7,Hang up the coats on the hanger.,Hang items on the hanger.,hanger,items,hang
00744-1S7LAXRdDqK\tasks-island_0.json,104,5,Set the cup on the table.,Place cup on surface.,cup,surface,place_on
00744-1S7LAXRdDqK\tasks-island_0.json,106,5,Arrange the footrest in the study.,Place footrest in receptacle.,footrest,receptacle,place_in
00744-1S7LAXRdDqK\tasks-island_0.json,109,7,Turn off the lamp in the kitchen area.,Turn off the lamp in the kitchen area.,lamp,area,turn_off
00744-1S7LAXRdDqK\tasks-island_0.json,120,2,Arrange the plant for a photo.,Place plant on surface.,plant,surface,place_on
00744-1S7LAXRdDqK\tasks-island_0.json,121,5,Dust the lamp in the living area.,Dust the lamp in the living area.,lamp,area,dust
00744-1S7LAXRdDqK\tasks-island_0.json,122,4,Arrange the side table.,Place side table on surface.,side table,surface,place_on
00744-1S7LAXRdDqK\tasks-island_0.json,128,4,Dust the lamp in the kitchen area.,Dust the lamp in the kitchen area.,lamp,area,dust
00744-1S7LAXRdDqK\tasks-island_1.json,0,4,Organize the items inside the closet.,Place closet in receptacle.,closet,receptacle,place_in
00744-1S7LAXRdDqK\tasks-island_1.json,1,1,Straighten the cushions on the couch.,Straighten items on the couch.,couch,items,straighten
00744-1S7LAXRdDqK\tasks-island_1.json,2,2,Place a pillow on the seating area.,Place a pillow on the seating area.,pillow,area,place_on
00744-1S7LAXRdDqK\tasks-island_1.json,5,2,Organize the equipment on the stand.,Place stand in receptacle.,stand,receptacle,place_in
00744-1S7LAXRdDqK\tasks-island_1.json,10,3,Put scattered items into the basket.,Place scattered items in the basket.,basket,items,place_in
00744-1S7LAXRdDqK\tasks-island_1.json,14,2,Arrange the guitar on its stand.,Place guitar on surface.,guitar,surface,place_on
00744-1S7LAXRdDqK\tasks-island_1.json,14,3,Organize the books on the bookshelf.,Place bookshelf on surface.,bookshelf,surface,place_on
00744-1S7LAXRdDqK\tasks-island_1.json,15,1,Move the box to the storage area.,Carry the box to the storage area.,box,area,carry
00744-1S7LAXRdDqK\tasks-island_1.json,19,1,Sort the books on the shelf.,Place shelf on surface.,shelf,surface,place_on
00744-1S7LAXRdDqK\tasks-island_1.json,19,2,Arrange the books on the bookshelf.,Place bookshelf on surface.,bookshelf,surface,place_on
00744-1S7LAXRdDqK\tasks-island_1.json,20,5,Stack the box in the storage area.,Stack the box in the storage area.,box,area,stack
00744-1S7LAXRdDqK\tasks-island_1.json,26,5,Store items away in the closet.,Store items in the closet.,closet,items,store
00744-1S7LAXRdDqK\tasks-island_1.json,29,2,Stack the box in the storage area.,Stack the box in the storage area.,box,area,stack
00744-1S7LAXRdDqK\tasks-island_1.json,30,3,Turn on the audio appliance.,Turn on the appliance.,appliance,appliance,turn_on
00744-1S7LAXRdDqK\tasks-island_1.json,36,6,Arrange the guitar.,Place guitar on surface.,guitar,surface,place_on
00744-1S7LAXRdDqK\tasks-island_1.json,39,3,Set the radio.,Place radio on surface.,radio,surface,place_on
00744-1S7LAXRdDqK\tasks-island_1.json,44,4,Rearrange the shelving.,Place shelving on surface.,shelving,surface,place_on
00744-1S7LAXRdDqK\tasks-island_1.json,49,2,Turn on the appliance.,Turn on the appliance.,appliance,appliance,turn_on
00744-1S7LAXRdDqK\tasks-island_1.json,51,5,Position the keyboard.,Place keyboard on surface.,keyboard,surface,place_on
00744-1S7LAXRdDqK\tasks-island_1.json,56,2,Set the basket.,Place basket on surface.,basket,surface,place_on
00746-RTV2n6fXB2w\tasks-island_0.json,0,3,Move a kitchen chair to the desk area.,Reposition the kitchen chair to the desk area.,kitchen chair,area,reposition
00746-RTV2n6fXB2w\tasks-island_0.json,0,4,Organize the files on the cabinet.,Place cabinet on surface.,cabinet,surface,place_on
00746-RTV2n6fXB2w\tasks-island_0.json,2,1,Set the jar on the counter.,Place jar on surface.,jar,surface,place_on
00746-RTV2n6fXB2w\tasks-island_0.json,8,4,Display the photo mount nearby.,Place photo mount on surface.,photo mount,surface,place_on
00746-RTV2n6fXB2w\tasks-island_0.json,14,1,Arrange the items on the shelf.,Place shelf on surface.,shelf,surface,place_on
00746-RTV2n6fXB2w\tasks-island_0.json,17,4,Arrange the kitchen chair.,Place kitchen chair in receptacle.,kitchen chair,receptacle,place_in
00746-RTV2n6fXB2w\tasks-island_0.json,25,1,Position the christmas tree.,Place christmas tree on surface.,christmas tree,surface,place_on
00746-RTV2n6fXB2w\tasks-island_0.json,25,2,Arrange the gift.,Place gift on surface.,gift,surface,place_on
00746-RTV2n6fXB2w\tasks-island_0.json,25,5,Position the board.,Place board on surface.,board,surface,place_on
00746-RTV2n6fXB2w\tasks-island_0.json,36,4,Position the kitchen chair.,Place kitchen chair on surface.,kitchen chair,surface,place_on
00746-RTV2n6fXB2w\tasks-island_0.json,44,1,Retrieve the pitchfork from the storage area.,Pick up the pitchfork from the storage area.,pitchfork,area,pick_up
00746-RTV2n6fXB2w\tasks-island_0.json,46,1,Organize the ingredients on the shelf.,Place shelf on surface.,shelf,surface,place_on
00746-RTV2n6fXB2w\tasks-island_0.json,46,4,Arrange the spice rack.,Place spice rack on surface.,spice rack,surface,place_on
00746-RTV2n6fXB2w\tasks-island_0.json,47,1,Fetch the laptop computer from the study area.,Pick up the laptop_computer from the study area.,laptop_computer,area,pick_up
00746-RTV2n6fXB2w\tasks-island_0.json,51,2,Set the salver on the table.,Place salver on surface.,salver,surface,place_on
00746-RTV2n6fXB2w\tasks-island_0.json,54,1,Organize my textbooks on the shelf.,Place shelf on surface.,shelf,surface,place_on
00746-RTV2n6fXB2w\tasks-island_0.json,56,2,Set the kitchen cabinet for serving.,Place kitchen cabinet on surface.,kitchen cabinet,surface,place_on
00746-RTV2n6fXB2w\tasks-island_0.json,57,1,Get the pitchfork from the shed area.,Pick up the pitchfork from the shed area.,pitchfork,area,pick_up
00746-RTV2n6fXB2w\tasks-island_0.json,59,1,Organize the items on the shelf.,Place shelf on surface.,shelf,surface,place_on
00746-RTV2n6fXB2w\tasks-island_0.json,60,5,Set the kitchen chair back in place.,Place kitchen chair in receptacle.,kitchen chair,receptacle,place_in
00746-RTV2n6fXB2w\tasks-island_0.json,62,2,Arrange the basket contents.,Place basket on surface.,basket,surface,place_on
00746-RTV2n6fXB2w\tasks-island_0.json,64,1,Organize the writing supplies on the shelf.,Place shelf on surface.,shelf,surface,place_on
00746-RTV2n6fXB2w\tasks-island_0.json,64,6,Arrange the photo mount on the desk.,Place photo mount on surface.,photo mount,surface,place_on
00746-RTV2n6fXB2w\tasks-island_0.json,77,6,Arrange the kitchen cabinet.,Place kitchen cabinet on surface.,kitchen cabinet,surface,place_on
00746-RTV2n6fXB2w\tasks-island_0.json,78,3,Arrange the gift.,Place gift on surface.,gift,surface,place_on
00746-RTV2n6fXB2w\tasks-island_0.json,84,3,Arrange the gift.,Place gift on surface.,gift,surface,place_on
00746-RTV2n6fXB2w\tasks-island_0.json,85,6,Arrange the kitchen chair.,Place kitchen chair on surface.,kitchen chair,surface,place_on
00746-RTV2n6fXB2w\tasks-island_0.json,88,2,Arrange the kitchen chair.,Place kitchen chair on surface.,kitchen chair,surface,place_on
00746-RTV2n6fXB2w\tasks-island_0.json,90,2,Arrange the spice rack.,Place spice rack on surface.,spice rack,surface,place_on
