action,file,new,object,old,reason,tag,type
turn_on,00534-DBBESbk4Y3k\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00534-DBBESbk4Y3k\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00534-DBBESbk4Y3k\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00534-DBBESbk4Y3k\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00534-DBBESbk4Y3k\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00534-DBBESbk4Y3k\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00534-DBBESbk4Y3k\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00534-DBBESbk4Y3k\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00534-DBBESbk4Y3k\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00537-oahi4u45xMf\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00537-oahi4u45xMf\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00537-oahi4u45xMf\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00538-3CBBjsNkhqW\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00538-3CBBjsNkhqW\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00538-3CBBjsNkhqW\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00538-3CBBjsNkhqW\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00538-3CBBjsNkhqW\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00538-3CBBjsNkhqW\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00538-3CBBjsNkhqW\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00538-3CBBjsNkhqW\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00538-3CBBjsNkhqW\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00538-3CBBjsNkhqW\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00538-3CBBjsNkhqW\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00539-zUG6FL9TYeR\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00539-zUG6FL9TYeR\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00539-zUG6FL9TYeR\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00539-zUG6FL9TYeR\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00539-zUG6FL9TYeR\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00539-zUG6FL9TYeR\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00539-zUG6FL9TYeR\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00539-zUG6FL9TYeR\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00541-FnDDfrBZPhh\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00541-FnDDfrBZPhh\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00541-FnDDfrBZPhh\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00541-FnDDfrBZPhh\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00541-FnDDfrBZPhh\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00546-nS8T59Aw3sf\tasks-island_2.json,,cooker,,,vocab_gap:no_boil_action,FLAG
turn_on,00546-nS8T59Aw3sf\tasks-island_2.json,,cooker,,,vocab_gap:no_boil_action,FLAG
turn_on,00546-nS8T59Aw3sf\tasks-island_2.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00546-nS8T59Aw3sf\tasks-island_2.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00546-nS8T59Aw3sf\tasks-island_2.json,,cooker,,,vocab_gap:no_boil_action,FLAG
turn_on,00546-nS8T59Aw3sf\tasks-island_2.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00546-nS8T59Aw3sf\tasks-island_2.json,,cooker,,,vocab_gap:no_boil_action,FLAG
turn_on,00546-nS8T59Aw3sf\tasks-island_2.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00547-9h5JJxM6E5S\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00547-9h5JJxM6E5S\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00547-9h5JJxM6E5S\tasks-island_0.json,,cooker,,,vocab_gap:no_boil_action,FLAG
turn_on,00547-9h5JJxM6E5S\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00547-9h5JJxM6E5S\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00547-9h5JJxM6E5S\tasks-island_0.json,,cooker,,,vocab_gap:no_boil_action,FLAG
turn_on,00547-9h5JJxM6E5S\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00547-9h5JJxM6E5S\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00547-9h5JJxM6E5S\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00547-9h5JJxM6E5S\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00547-9h5JJxM6E5S\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00547-9h5JJxM6E5S\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
,00547-9h5JJxM6E5S\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
turn_on,00547-9h5JJxM6E5S\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
,00547-9h5JJxM6E5S\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
turn_on,00547-9h5JJxM6E5S\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00547-9h5JJxM6E5S\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
,00547-9h5JJxM6E5S\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
turn_on,00547-9h5JJxM6E5S\tasks-island_0.json,,cooker,,,vocab_gap:no_boil_action,FLAG
,00547-9h5JJxM6E5S\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
turn_on,00547-9h5JJxM6E5S\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00547-9h5JJxM6E5S\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00557-fRZhp6vWGw7\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
,00557-fRZhp6vWGw7\tasks-island_1.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
turn_on,00557-fRZhp6vWGw7\tasks-island_1.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00557-fRZhp6vWGw7\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00557-fRZhp6vWGw7\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00557-fRZhp6vWGw7\tasks-island_1.json,,stove,,,vocab_gap:no_boil_action,FLAG
,00557-fRZhp6vWGw7\tasks-island_1.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
turn_on,00557-fRZhp6vWGw7\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00557-fRZhp6vWGw7\tasks-island_1.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00557-fRZhp6vWGw7\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00557-fRZhp6vWGw7\tasks-island_1.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00557-fRZhp6vWGw7\tasks-island_1.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00557-fRZhp6vWGw7\tasks-island_1.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00557-fRZhp6vWGw7\tasks-island_1.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00557-fRZhp6vWGw7\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00560-gjhYih4upQ9\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00560-gjhYih4upQ9\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00560-gjhYih4upQ9\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00560-gjhYih4upQ9\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00560-gjhYih4upQ9\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00560-gjhYih4upQ9\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00560-gjhYih4upQ9\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00560-gjhYih4upQ9\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00560-gjhYih4upQ9\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00560-gjhYih4upQ9\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00560-gjhYih4upQ9\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00560-gjhYih4upQ9\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00560-gjhYih4upQ9\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00560-gjhYih4upQ9\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00560-gjhYih4upQ9\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00560-gjhYih4upQ9\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00560-gjhYih4upQ9\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00569-YJDUB7hWg9h\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00569-YJDUB7hWg9h\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00569-YJDUB7hWg9h\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00569-YJDUB7hWg9h\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00569-YJDUB7hWg9h\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00569-YJDUB7hWg9h\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00569-YJDUB7hWg9h\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00569-YJDUB7hWg9h\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00569-YJDUB7hWg9h\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00582-TYDavTf8oyy\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00582-TYDavTf8oyy\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00591-JptJPosx1Z6\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00591-JptJPosx1Z6\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00591-JptJPosx1Z6\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00591-JptJPosx1Z6\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00591-JptJPosx1Z6\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00591-JptJPosx1Z6\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00591-JptJPosx1Z6\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00591-JptJPosx1Z6\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00591-JptJPosx1Z6\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00591-JptJPosx1Z6\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00591-JptJPosx1Z6\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00591-JptJPosx1Z6\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00591-JptJPosx1Z6\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00591-JptJPosx1Z6\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00591-JptJPosx1Z6\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00591-JptJPosx1Z6\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00591-JptJPosx1Z6\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00591-JptJPosx1Z6\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00591-JptJPosx1Z6\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00592-CthA7sQNTPK\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00592-CthA7sQNTPK\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00598-mt9H8KcxRKD\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00598-mt9H8KcxRKD\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00598-mt9H8KcxRKD\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00598-mt9H8KcxRKD\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00598-mt9H8KcxRKD\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00598-mt9H8KcxRKD\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00598-mt9H8KcxRKD\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00598-mt9H8KcxRKD\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00598-mt9H8KcxRKD\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00598-mt9H8KcxRKD\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00598-mt9H8KcxRKD\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00598-mt9H8KcxRKD\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00598-mt9H8KcxRKD\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00598-mt9H8KcxRKD\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00598-mt9H8KcxRKD\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00598-mt9H8KcxRKD\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00598-mt9H8KcxRKD\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00598-mt9H8KcxRKD\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00606-W16Bm4ysK8v\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00606-W16Bm4ysK8v\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00606-W16Bm4ysK8v\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00606-W16Bm4ysK8v\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00606-W16Bm4ysK8v\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00606-W16Bm4ysK8v\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00606-W16Bm4ysK8v\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00606-W16Bm4ysK8v\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00606-W16Bm4ysK8v\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00606-W16Bm4ysK8v\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00606-W16Bm4ysK8v\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00606-W16Bm4ysK8v\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00606-W16Bm4ysK8v\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
,00612-GsQBY83r3hb\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
,00624-ooq3SnvC79d\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
turn_on,00664-u5atqC7vRCY\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00664-u5atqC7vRCY\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00664-u5atqC7vRCY\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00664-u5atqC7vRCY\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00680-YmWinf3mhb5\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00680-YmWinf3mhb5\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00680-YmWinf3mhb5\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00680-YmWinf3mhb5\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00680-YmWinf3mhb5\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
,00685-ENiCjXWB6aQ\tasks-island_3.json,Turn on the bathtub.,,Turn on the bathtub faucet.,faucet not in labels; reverted to 'bathtub' + flagged,,GROUNDING_FIX+FLAG
turn_on,00688-SgkmkWjjmDJ\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00688-SgkmkWjjmDJ\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00688-SgkmkWjjmDJ\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00688-SgkmkWjjmDJ\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
,00720-8B43pG641ff\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
turn_on,00723-hWDDQnSDMXb\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00723-hWDDQnSDMXb\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00723-hWDDQnSDMXb\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00723-hWDDQnSDMXb\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00723-hWDDQnSDMXb\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00723-hWDDQnSDMXb\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00723-hWDDQnSDMXb\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00723-hWDDQnSDMXb\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00723-hWDDQnSDMXb\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00732-Z2DQddYp1fn\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00732-Z2DQddYp1fn\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00732-Z2DQddYp1fn\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00732-Z2DQddYp1fn\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00732-Z2DQddYp1fn\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00732-Z2DQddYp1fn\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00732-Z2DQddYp1fn\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00732-Z2DQddYp1fn\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00738-GPyDUnjwZQy\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00738-GPyDUnjwZQy\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
,00738-GPyDUnjwZQy\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
,00738-GPyDUnjwZQy\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
,00738-GPyDUnjwZQy\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
turn_on,00741-w8GiikYuFRk\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00741-w8GiikYuFRk\tasks-island_0.json,,fireplace sconce,,,vocab_gap:no_ignite_action,FLAG
turn_on,00741-w8GiikYuFRk\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00741-w8GiikYuFRk\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00741-w8GiikYuFRk\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00741-w8GiikYuFRk\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00741-w8GiikYuFRk\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00741-w8GiikYuFRk\tasks-island_1.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00744-1S7LAXRdDqK\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00744-1S7LAXRdDqK\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00744-1S7LAXRdDqK\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00744-1S7LAXRdDqK\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00744-1S7LAXRdDqK\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00744-1S7LAXRdDqK\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00744-1S7LAXRdDqK\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00746-RTV2n6fXB2w\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00746-RTV2n6fXB2w\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00746-RTV2n6fXB2w\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00746-RTV2n6fXB2w\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00746-RTV2n6fXB2w\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00746-RTV2n6fXB2w\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00746-RTV2n6fXB2w\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00746-RTV2n6fXB2w\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00746-RTV2n6fXB2w\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00746-RTV2n6fXB2w\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00750-E1NrAhMoqvB\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00750-E1NrAhMoqvB\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00750-E1NrAhMoqvB\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
,00750-E1NrAhMoqvB\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
turn_on,00750-E1NrAhMoqvB\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00750-E1NrAhMoqvB\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00750-E1NrAhMoqvB\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00750-E1NrAhMoqvB\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
,00750-E1NrAhMoqvB\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
,00750-E1NrAhMoqvB\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
,00750-E1NrAhMoqvB\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,cooker,,,vocab_gap:no_boil_action,FLAG
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,cooker,,,vocab_gap:no_boil_action,FLAG
